"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
86112100,1,1692,16920019,"086-1121",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１条北","ニシ０１ジョウキタ",,,,,,,,,
86110100,1,1692,16920020,"086-1101",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１条南","ニシ０１ジョウミナミ",,,,,,,,,
86112200,1,1692,16920021,"086-1122",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西２条北","ニシ０２ジョウキタ",,,,,,,,,
86110200,1,1692,16920022,"086-1102",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西２条南","ニシ０２ジョウミナミ",,,,,,,,,
86112300,1,1692,16920023,"086-1123",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西３条北","ニシ０３ジョウキタ",,,,,,,,,
86110300,1,1692,16920024,"086-1103",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西３条南","ニシ０３ジョウミナミ",,,,,,,,,
86112400,1,1692,16920025,"086-1124",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西４条北","ニシ０４ジョウキタ",,,,,,,,,
86110400,1,1692,16920026,"086-1104",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西４条南","ニシ０４ジョウミナミ",,,,,,,,,
86112500,1,1692,16920027,"086-1125",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西５条北","ニシ０５ジョウキタ",,,,,,,,,
86110500,1,1692,16920028,"086-1105",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西５条南","ニシ０５ジョウミナミ",,,,,,,,,
86112600,1,1692,16920029,"086-1126",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西６条北","ニシ０６ジョウキタ",,,,,,,,,
86110600,1,1692,16920030,"086-1106",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西６条南","ニシ０６ジョウミナミ",,,,,,,,,
86112700,1,1692,16920031,"086-1127",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西７条北","ニシ０７ジョウキタ",,,,,,,,,
86110700,1,1692,16920032,"086-1107",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西７条南","ニシ０７ジョウミナミ",,,,,,,,,
86112800,1,1692,16920033,"086-1128",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西８条北","ニシ０８ジョウキタ",,,,,,,,,
86110800,1,1692,16920034,"086-1108",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西８条南","ニシ０８ジョウミナミ",,,,,,,,,
86112900,1,1692,16920035,"086-1129",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西９条北","ニシ０９ジョウキタ",,,,,,,,,
86110900,1,1692,16920036,"086-1109",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西９条南","ニシ０９ジョウミナミ",,,,,,,,,
86113000,1,1692,16920037,"086-1130",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１０条北","ニシ１０ジョウキタ",,,,,,,,,
86111000,1,1692,16920038,"086-1110",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１０条南","ニシ１０ジョウミナミ",,,,,,,,,
86113100,1,1692,16920039,"086-1131",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１１条北","ニシ１１ジョウキタ",,,,,,,,,
86111100,1,1692,16920040,"086-1111",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１１条南","ニシ１１ジョウミナミ",,,,,,,,,
86113200,1,1692,16920041,"086-1132",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１２条北","ニシ１２ジョウキタ",,,,,,,,,
86111200,1,1692,16920042,"086-1112",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１２条南","ニシ１２ジョウミナミ",,,,,,,,,
86113300,1,1692,16920043,"086-1133",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１３条北","ニシ１３ジョウキタ",,,,,,,,,
86113400,1,1692,16920044,"086-1134",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西１４条北","ニシ１４ジョウキタ",,,,,,,,,
88268500,1,1692,16920045,"088-2685",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西竹","ニシタケ",,,,,,,,,
86115700,1,1692,16920046,"086-1157",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","西町","ニシマチ",,,,,,,,,
86104100,1,1692,16920047,"086-1041",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１条北","ヒガシ０１ジョウキタ",,,,,,,,,
86100100,1,1692,16920048,"086-1001",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１条南","ヒガシ０１ジョウミナミ",,,,,,,,,
86104200,1,1692,16920049,"086-1042",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２条北","ヒガシ０２ジョウキタ",,,,,,,,,
86100200,1,1692,16920050,"086-1002",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２条南","ヒガシ０２ジョウミナミ",,,,,,,,,
86104300,1,1692,16920051,"086-1043",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３条北","ヒガシ０３ジョウキタ",,,,,,,,,
86100300,1,1692,16920052,"086-1003",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３条南","ヒガシ０３ジョウミナミ",,,,,,,,,
86104400,1,1692,16920053,"086-1044",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４条北","ヒガシ０４ジョウキタ",,,,,,,,,
86100400,1,1692,16920054,"086-1004",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４条南","ヒガシ０４ジョウミナミ",,,,,,,,,
86104500,1,1692,16920055,"086-1045",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東５条北","ヒガシ０５ジョウキタ",,,,,,,,,
86100500,1,1692,16920056,"086-1005",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東５条南","ヒガシ０５ジョウミナミ",,,,,,,,,
86104600,1,1692,16920057,"086-1046",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東６条北","ヒガシ０６ジョウキタ",,,,,,,,,
86100600,1,1692,16920058,"086-1006",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東６条南","ヒガシ０６ジョウミナミ",,,,,,,,,
86104700,1,1692,16920059,"086-1047",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東７条北","ヒガシ０７ジョウキタ",,,,,,,,,
86100700,1,1692,16920060,"086-1007",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東７条南","ヒガシ０７ジョウミナミ",,,,,,,,,
86104800,1,1692,16920061,"086-1048",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東８条北","ヒガシ０８ジョウキタ",,,,,,,,,
86100800,1,1692,16920062,"086-1008",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東８条南","ヒガシ０８ジョウミナミ",,,,,,,,,
86104900,1,1692,16920063,"086-1049",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東９条北","ヒガシ０９ジョウキタ",,,,,,,,,
86100900,1,1692,16920064,"086-1009",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東９条南","ヒガシ０９ジョウミナミ",,,,,,,,,
86105000,1,1692,16920065,"086-1050",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１０条北","ヒガシ１０ジョウキタ",,,,,,,,,
86101000,1,1692,16920066,"086-1010",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１０条南","ヒガシ１０ジョウミナミ",,,,,,,,,
86105100,1,1692,16920067,"086-1051",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１１条北","ヒガシ１１ジョウキタ",,,,,,,,,
86101100,1,1692,16920068,"086-1011",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１１条南","ヒガシ１１ジョウミナミ",,,,,,,,,
86105200,1,1692,16920069,"086-1052",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１２条北","ヒガシ１２ジョウキタ",,,,,,,,,
86101200,1,1692,16920070,"086-1012",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１２条南","ヒガシ１２ジョウミナミ",,,,,,,,,
86105300,1,1692,16920071,"086-1053",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１３条北","ヒガシ１３ジョウキタ",,,,,,,,,
86101300,1,1692,16920072,"086-1013",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１３条南","ヒガシ１３ジョウミナミ",,,,,,,,,
86105400,1,1692,16920073,"086-1054",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１４条北","ヒガシ１４ジョウキタ",,,,,,,,,
86101400,1,1692,16920074,"086-1014",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１４条南","ヒガシ１４ジョウミナミ",,,,,,,,,
86105500,1,1692,16920075,"086-1055",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１５条北","ヒガシ１５ジョウキタ",,,,,,,,,
86101500,1,1692,16920076,"086-1015",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１５条南","ヒガシ１５ジョウミナミ",,,,,,,,,
86105600,1,1692,16920077,"086-1056",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１６条北","ヒガシ１６ジョウキタ",,,,,,,,,
86101600,1,1692,16920078,"086-1016",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１６条南","ヒガシ１６ジョウミナミ",,,,,,,,,
86105700,1,1692,16920079,"086-1057",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１７条北","ヒガシ１７ジョウキタ",,,,,,,,,
86101700,1,1692,16920080,"086-1017",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１７条南","ヒガシ１７ジョウミナミ",,,,,,,,,
86105800,1,1692,16920081,"086-1058",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１８条北","ヒガシ１８ジョウキタ",,,,,,,,,
86101800,1,1692,16920082,"086-1018",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１８条南","ヒガシ１８ジョウミナミ",,,,,,,,,
86105900,1,1692,16920083,"086-1059",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１９条北","ヒガシ１９ジョウキタ",,,,,,,,,
86101900,1,1692,16920084,"086-1019",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東１９条南","ヒガシ１９ジョウミナミ",,,,,,,,,
86106000,1,1692,16920085,"086-1060",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２０条北","ヒガシ２０ジョウキタ",,,,,,,,,
86102000,1,1692,16920086,"086-1020",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２０条南","ヒガシ２０ジョウミナミ",,,,,,,,,
86106100,1,1692,16920087,"086-1061",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２１条北","ヒガシ２１ジョウキタ",,,,,,,,,
86102100,1,1692,16920088,"086-1021",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２１条南","ヒガシ２１ジョウミナミ",,,,,,,,,
86106200,1,1692,16920089,"086-1062",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２２条北","ヒガシ２２ジョウキタ",,,,,,,,,
86102200,1,1692,16920090,"086-1022",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２２条南","ヒガシ２２ジョウミナミ",,,,,,,,,
86106300,1,1692,16920091,"086-1063",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２３条北","ヒガシ２３ジョウキタ",,,,,,,,,
86102300,1,1692,16920092,"086-1023",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２３条南","ヒガシ２３ジョウミナミ",,,,,,,,,
86106400,1,1692,16920093,"086-1064",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２４条北","ヒガシ２４ジョウキタ",,,,,,,,,
86102400,1,1692,16920094,"086-1024",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２４条南","ヒガシ２４ジョウミナミ",,,,,,,,,
86106500,1,1692,16920095,"086-1065",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２５条北","ヒガシ２５ジョウキタ",,,,,,,,,
86102500,1,1692,16920096,"086-1025",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２５条南","ヒガシ２５ジョウミナミ",,,,,,,,,
86106600,1,1692,16920097,"086-1066",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２６条北","ヒガシ２６ジョウキタ",,,,,,,,,
86102600,1,1692,16920098,"086-1026",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２６条南","ヒガシ２６ジョウミナミ",,,,,,,,,
86106700,1,1692,16920099,"086-1067",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２７条北","ヒガシ２７ジョウキタ",,,,,,,,,
86102700,1,1692,16920100,"086-1027",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２７条南","ヒガシ２７ジョウミナミ",,,,,,,,,
86106800,1,1692,16920101,"086-1068",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２８条北","ヒガシ２８ジョウキタ",,,,,,,,,
86102800,1,1692,16920102,"086-1028",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２８条南","ヒガシ２８ジョウミナミ",,,,,,,,,
86106900,1,1692,16920103,"086-1069",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２９条北","ヒガシ２９ジョウキタ",,,,,,,,,
86102900,1,1692,16920104,"086-1029",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東２９条南","ヒガシ２９ジョウミナミ",,,,,,,,,
86107000,1,1692,16920105,"086-1070",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３０条北","ヒガシ３０ジョウキタ",,,,,,,,,
86103000,1,1692,16920106,"086-1030",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３０条南","ヒガシ３０ジョウミナミ",,,,,,,,,
86107100,1,1692,16920107,"086-1071",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３１条北","ヒガシ３１ジョウキタ",,,,,,,,,
86103100,1,1692,16920108,"086-1031",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３１条南","ヒガシ３１ジョウミナミ",,,,,,,,,
86107200,1,1692,16920109,"086-1072",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３２条北","ヒガシ３２ジョウキタ",,,,,,,,,
86103200,1,1692,16920110,"086-1032",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３２条南","ヒガシ３２ジョウミナミ",,,,,,,,,
86107300,1,1692,16920111,"086-1073",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３３条北","ヒガシ３３ジョウキタ",,,,,,,,,
86103300,1,1692,16920112,"086-1033",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３３条南","ヒガシ３３ジョウミナミ",,,,,,,,,
86107400,1,1692,16920113,"086-1074",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３４条北","ヒガシ３４ジョウキタ",,,,,,,,,
86103400,1,1692,16920114,"086-1034",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３４条南","ヒガシ３４ジョウミナミ",,,,,,,,,
86107500,1,1692,16920115,"086-1075",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３５条北","ヒガシ３５ジョウキタ",,,,,,,,,
86103500,1,1692,16920116,"086-1035",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３５条南","ヒガシ３５ジョウミナミ",,,,,,,,,
86107600,1,1692,16920117,"086-1076",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３６条北","ヒガシ３６ジョウキタ",,,,,,,,,
86103600,1,1692,16920118,"086-1036",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３６条南","ヒガシ３６ジョウミナミ",,,,,,,,,
86107700,1,1692,16920119,"086-1077",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３７条北","ヒガシ３７ジョウキタ",,,,,,,,,
86103700,1,1692,16920120,"086-1037",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３７条南","ヒガシ３７ジョウミナミ",,,,,,,,,
86107800,1,1692,16920121,"086-1078",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３８条北","ヒガシ３８ジョウキタ",,,,,,,,,
86103800,1,1692,16920122,"086-1038",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３８条南","ヒガシ３８ジョウミナミ",,,,,,,,,
86107900,1,1692,16920123,"086-1079",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３９条北","ヒガシ３９ジョウキタ",,,,,,,,,
86103900,1,1692,16920124,"086-1039",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東３９条南","ヒガシ３９ジョウミナミ",,,,,,,,,
86108000,1,1692,16920125,"086-1080",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４０条北","ヒガシ４０ジョウキタ",,,,,,,,,
86108001,1,1692,16920126,"086-1080",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４０条南","ヒガシ４０ジョウミナミ",,,,,,,,,
86108100,1,1692,16920127,"086-1081",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４１条北","ヒガシ４１ジョウキタ",,,,,,,,,
86108101,1,1692,16920128,"086-1081",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４１条南","ヒガシ４１ジョウミナミ",,,,,,,,,
86108200,1,1692,16920129,"086-1082",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４２条北","ヒガシ４２ジョウキタ",,,,,,,,,
86108201,1,1692,16920130,"086-1082",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東４２条南","ヒガシ４２ジョウミナミ",,,,,,,,,
86114400,1,1692,16920131,"086-1144",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東当幌","ヒガシトウホロ",,,,,,,,,
86108300,1,1692,16920132,"086-1083",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","東中","ヒガシナカ",,,,,,,,,
86116300,1,1692,16920133,"086-1163",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","俵中","ヒョウチュウ",,,,,,,,,
88268600,1,1692,16920134,"088-2686",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","俣落","マタオチ",,,,,"（１６２９－１、１６５３－３、１６８４－５、１８８６－２、１８９３、１８９６－２、１８９６－３、１９０６－８、１９３２－２、１９３６、１９３６－２、１９５１－２、１９５６－２、１９６７－２、１９８０－２、１９９７－３、２０００－２、２０００－８、２００３、２０１５－４、２０２３－２、２０３８－２、２２５３－２、２２５３－５、２２５３－２１、２２５３－２４、２２５３－３５、２２５３－６３）",,,,
86127300,1,1692,16920134,"086-1273",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","俣落","マタオチ",,,,,"（以下を除く　１６２９－１、１６５３－３、１６８４－５、１８８６－２、１８９３、１８９６－２、１８９６－３、１９０６－８、１９３２－２、１９３６、１９３６－２、１９５１－２、１９５６－２、１９６７－２、１９８０－２、１９９７－３、２０００－２、２０００－８、２００３、２０１５－４、２０２３－２、２０３８－２、２２５３－２、２２５３－５、２２５３－２１、２２５３－２４、２２５３－３５、２２５３－６３）",,,,
86116400,1,1692,16920135,"086-1164",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","丸山","マルヤマ",,,,,,,,,
86119700,1,1692,16920135,"086-1197",1,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","丸山","マルヤマ",,,,,,"中標津町役場","ナカシベツチヨウヤクバ","丸山２丁目２２番地",
86114800,1,1692,16920136,"086-1148",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","緑ケ丘","ミドリガオカ",,,,,,,,,
86116500,1,1692,16920137,"086-1165",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","緑町北","ミドリマチキタ",,,,,,,,,
86116600,1,1692,16920138,"086-1166",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","緑町南","ミドリマチミナミ",,,,,,,,,
86115000,1,1692,16920139,"086-1150",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","南中","ミナミナカ",,,,,,,,,
86114600,1,1692,16920140,"086-1146",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","南町","ミナミマチ",,,,,,,,,
86127100,1,1692,16920141,"086-1271",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","武佐","ムサ",,,,,,,,,
88268400,1,1692,16920142,"088-2684",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","養老牛","ヨウロウウシ",,,,,,,,,
86116000,1,1692,16920143,"086-1160",0,0,"北海道","ホッカイドウ","標津郡中標津町","シベツグンナカシベツチョウ","りんどう町","リンドウチョウ",,,,,,,,,
86160000,1,1693,16930000,"086-1600",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ",,"　","（該当なし）",,,,,,,,
86160200,1,1693,16930001,"086-1602",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","伊茶仁","イチャニ",,,,,,,,,
86145100,1,1693,16930002,"086-1451",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","川北","カワキタ",,,,,,,,,
86163100,1,1693,16930003,"086-1631",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北一条","キタ０１ジョウ",,,,,,,,,
86163200,1,1693,16930004,"086-1632",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北二条","キタ０２ジョウ",,,,,,,,,
86163300,1,1693,16930005,"086-1633",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北三条","キタ０３ジョウ",,,,,,,,,
86163400,1,1693,16930006,"086-1634",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北四条","キタ０４ジョウ",,,,,,,,,
86163500,1,1693,16930007,"086-1635",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北五条","キタ０５ジョウ",,,,,,,,,
86163600,1,1693,16930008,"086-1636",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北六条","キタ０６ジョウ",,,,,,,,,
86163700,1,1693,16930009,"086-1637",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北七条","キタ０７ジョウ",,,,,,,,,
86163800,1,1693,16930010,"086-1638",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北八条","キタ０８ジョウ",,,,,,,,,
86163900,1,1693,16930011,"086-1639",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北九条","キタ０９ジョウ",,,,,,,,,
86163000,1,1693,16930012,"086-1630",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","北十条","キタ１０ジョウ",,,,,,,,,
86173200,1,1693,16930013,"086-1732",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","薫別","クンベツ",,,,,,,,,
86173100,1,1693,16930014,"086-1731",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","古多糠","コタヌカ",,,,,,,,,
86173300,1,1693,16930015,"086-1733",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","崎無異","サキムイ",,,,,,,,,
86162200,1,1693,16930016,"086-1622",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","茶志骨","チャシコツ",,,,,,,,,
86162500,1,1693,16930016,"086-1625",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","茶志骨","チャシコツ",,,"住吉町","スミヨシチョウ",,,,,
86162100,1,1693,16930016,"086-1621",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","茶志骨","チャシコツ",,,"パイロット","パイロット",,,,,
86162300,1,1693,16930016,"086-1623",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","茶志骨","チャシコツ",,,"東茶志骨","ヒガシチャシコツ",,,,,
86162600,1,1693,16930016,"086-1626",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","茶志骨","チャシコツ",,,"東浜町","ヒガシハマチョウ",,,,,
86160100,1,1693,16930017,"086-1601",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","忠類","チュウルイ",,,,,,,,,
86165100,1,1693,16930018,"086-1651",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南一条","ミナミ０１ジョウ",,,,,,,,,
